id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28394351,Schöne 2 Zimmer Wohnung 20 min zur Wiesn,88790902,Nico,,Allach-Untermenzing,48.18485,11.4771,Entire home/apt,249,2,8,2019-10-06,0.31,1,180
28399470,Big quiet room near underground station.,214403053,Igor,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09578,11.47842,Private room,60,1,8,2019-05-17,0.31,2,90
28400685,Bright & Modern 2 Room spacious Apartment,136947189,Naresh,,Moosach,48.18121,11.52247,Private room,25,12,1,2018-12-08,0.04,1,267
28400783,"schöne, moderne  Maisonette Wohnung in Sendling",28952598,Lukas,,Sendling,48.11341,11.55277,Entire home/apt,850,1,2,2019-01-19,0.09,1,88
28407667,Elegant apartment in the centre of Munich,24888791,Dali,,Maxvorstadt,48.15271,11.56467,Entire home/apt,57,4,8,2019-09-22,0.31,1,14
28424185,Privatzimmer mit eigenem Bad in einem Reihenhaus,112650711,Nina,,Moosach,48.18229,11.52617,Private room,60,5,1,2018-09-30,0.04,1,87
28428203,Comfortable Room near City Center ( < 20 mins),40933717,Ahmed,,Sendling-Westpark,48.11012,11.52781,Private room,90,1,8,2019-09-29,0.32,2,365
28438802,Charming 90 sqm flat in Central Munich,2933191,Juliane,,Maxvorstadt,48.15352,11.56512,Entire home/apt,179,2,6,2020-10-17,0.24,1,88
28448562,※ EDDY's Rest & Relax ※ CASUAL ※ Trendy ※ Pasing ※,7901771,Thomas,,Pasing-Obermenzing,48.14585,11.46404,Entire home/apt,71,1,35,2020-10-02,1.37,13,290
28448790,Ein Zimmer fürs Oktoberfest- Bedienung only (w/m)),214761220,Moritz,,Sendling,48.12357,11.54294,Entire home/apt,125,7,1,2019-04-14,0.05,1,363
28448860,Family-A    2-BedR / 3Zi-Apart Munich Center,214761589,Yousri,,Ludwigsvorstadt-Isarvorstadt,48.13763,11.56181,Entire home/apt,160,3,11,2020-10-09,0.46,3,67
28449403,Schwanthaler 1-BedR / 2-Zi_Apart Munich Center,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.13823,11.5521,Entire home/apt,143,1,9,2019-06-10,0.35,8,67
28451442,Kleines Privatzimmer in zentraler Lage,214775123,Sarah Und Sebastian,,Sendling-Westpark,48.11858,11.51676,Private room,72,12,0,,,2,298
28454811,Heart of Munich appartement,21602493,Ahmed,,Altstadt-Lehel,48.14079,11.57177,Entire home/apt,130,2,29,2020-10-10,1.15,1,76
28457056,München Haus,31410913,Frank Yoshi,,Milbertshofen-Am Hart,48.20111,11.57577,Private room,65,1,11,2019-10-06,0.43,2,359
28459133,Private apartment near to Center,150903172,Fatih,,Laim,48.14104,11.50672,Entire home/apt,60,21,0,,,1,0
28462873,"Breakfast,  big living room, 2 bedrooms",212841527,Reinhard,,Maxvorstadt,48.15383,11.57522,Private room,280,2,5,2019-07-06,0.20,2,0
28477066,Munich West - cosy room for 2,76346486,Jiří,,Pasing-Obermenzing,48.15185,11.47015,Private room,50,1,7,2019-11-17,0.27,1,178
28486524,Comfy room in Munich,30954366,Melanie&Julian,,Ludwigsvorstadt-Isarvorstadt,48.12595,11.55771,Private room,119,1,6,2018-11-17,0.24,1,0
28488117,"Ruhiges schlafen, mitten in München. (1 Zimmer)",215022555,Chantal,,Sendling-Westpark,48.1113,11.52781,Private room,50,2,11,2019-10-04,0.44,1,269
28491969,Oktoberfest Dorm,34254462,Sara,,Hadern,48.12255,11.49229,Private room,35,2,0,,,1,89
28503054,Beautiful bright apartment - Haidhausen,8403800,Sophia,,Au-Haidhausen,48.12332,11.58825,Entire home/apt,195,2,7,2019-10-07,0.27,1,172
28503908,Gemütliches Zimmer Munich - 10 min zum Oktoberfest,23105185,Fabi,,Sendling,48.11356,11.54838,Private room,85,1,4,2019-10-06,0.16,1,89
28504868,Quiet room - 10 min walk to Oktoberfest,215152805,Mika,,Ludwigsvorstadt-Isarvorstadt,48.12916,11.56458,Private room,120,2,8,2019-09-29,0.31,1,90
28505143,Family-K  1-BedR / 2-Zi Apart Munich Center,214761589,Yousri,,Ludwigsvorstadt-Isarvorstadt,48.13882,11.56132,Entire home/apt,130,3,4,2020-07-14,0.16,3,67
28509527,26qm Zimmer ruhig gelegen im Olympiadorf München,73820864,Tom,,Milbertshofen-Am Hart,48.18439,11.54947,Private room,110,1,0,,,1,83
28510719,Cozy apartment in Munich,13165967,Rosa,,Berg am Laim,48.12217,11.62012,Entire home/apt,80,10,6,2019-04-13,0.24,1,37
28511676,Dachterrassenstudio Nymphenburg,79103960,Karina,,Neuhausen-Nymphenburg,48.15495,11.51579,Entire home/apt,45,28,7,2020-06-30,0.28,1,113
28515604,-50%🎖Lisa‘s Deluxxe Apartment with Balcony,163543823,Lisa&Amad,,Ludwigsvorstadt-Isarvorstadt,48.13532,11.56161,Entire home/apt,64,1,150,2020-10-18,7.12,4,274
28532145,Zu Fuß zur Wies‘n,3690930,Thomas,,Sendling,48.11715,11.54394,Entire home/apt,400,1,0,,,2,89
28532298,München Condo,215337696,Thomas,,Moosach,48.18301,11.53327,Entire home/apt,66,1,13,2019-10-04,0.51,1,5
28532610,Room / Bathroom 10 min. from Munich station,215341036,Brigitte,,Untergiesing-Harlaching,48.10694,11.57581,Private room,99,3,1,2018-10-02,0.04,1,83
28534362,Gemütliches Zimmer im Herzen von München!,19820243,Taina,,Altstadt-Lehel,48.13213,11.57179,Private room,55,2,27,2020-03-27,1.05,1,89
28534916,Schönes Zimmer München City,215346319,Cornelia,,Au-Haidhausen,48.12262,11.59049,Private room,49,1,0,,,1,298
28535504,Urban Minimalist Apartment in Old City Center,226687995,Jasmina,,Altstadt-Lehel,48.13593,11.58677,Entire home/apt,115,3,106,2020-10-23,4.17,4,98
28538490,Leo 206,181093300,Robin,,Schwabing-Freimann,48.17611,11.58733,Entire home/apt,200,1,8,2019-10-01,0.31,1,365
28539134,Munich cultural apartment,147083128,Agustina,,Obergiesing,48.10856,11.58928,Private room,40,1,1,2019-09-22,0.07,1,180
28540267,Cute apartment close to octoberfest,63674336,Chiara Mia,,Obergiesing,48.11782,11.57937,Entire home/apt,148,4,1,2018-09-19,0.04,2,89
28541638,"Lovely quiet room for you, quick city train",15388711,Bernhard,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07586,11.52627,Private room,43,1,13,2020-09-30,0.51,3,359
28543306,Apartment Luce,215423692,A.,,Bogenhausen,48.15328,11.64228,Entire home/apt,125,4,13,2020-09-02,0.59,4,314
28543993,Hause Rose,215423692,A.,,Bogenhausen,48.15366,11.6402,Entire home/apt,121,4,3,2020-08-26,0.12,4,322
28549824,"Gemütliche, saubere Altbauwohnung",150899568,Katharina,,Obergiesing,48.1173,11.59052,Private room,150,1,0,,,1,179
28551539,Apartment close to Oktoberfest / Theresienwiese,93895574,Daniel,,Sendling,48.10931,11.55217,Entire home/apt,250,2,6,2019-10-15,0.45,1,274
28552245,Cosy room in Downtown,132764613,Sabrina,,Maxvorstadt,48.15114,11.55293,Private room,90,2,12,2019-10-06,0.47,1,90
28554528,bright room in Schwabing,215498215,Judith,,Schwabing-West,48.1748,11.57434,Private room,110,1,11,2019-10-05,0.43,1,267
28554698,Gemütliches Zimmer mitten in Maxvorstadt,21298364,Julia,,Maxvorstadt,48.15614,11.56437,Private room,40,3,6,2019-10-24,0.24,2,31
28556329,Vintage style flat near City Center,9067703,Julia,,Bogenhausen,48.16711,11.63211,Entire home/apt,200,2,3,2019-05-28,0.13,1,178
28557208,Cozy 2-Room Apartment in lovely Schwabing-West,46680644,Corinna,,Schwabing-West,48.16351,11.57362,Entire home/apt,97,4,15,2020-10-10,0.59,1,34
28559102,Neuwertige und moderne Münchner Wohnung,46486645,Evelyn,,Pasing-Obermenzing,48.14883,11.45954,Entire home/apt,160,2,9,2019-07-25,0.36,1,38
28559393,"Stilvolles ,ruhiges Innenstadt Loft Appartement",64528113,Ben,,Maxvorstadt,48.15,11.55679,Entire home/apt,140,4,16,2020-03-29,0.63,1,115
28559893,Schickes Zimmer Trendy Haidhausen,2197238,Martin,,Au-Haidhausen,48.13055,11.6039,Private room,100,1,6,2019-10-06,0.24,2,179
28560211,Small luxury Apartment in great neighborhood.,2234852,Tobias,,Ludwigsvorstadt-Isarvorstadt,48.11959,11.5601,Entire home/apt,200,50,6,2020-08-21,0.24,1,283
28564351,Zentrum in 30 min./ 5 min. zum Schloss Nymphenburg,213665804,Bastian,,Pasing-Obermenzing,48.16627,11.49178,Entire home/apt,49,1,21,2020-07-26,0.83,1,90
28571047,Luxus Loft,11756189,Holger,,Altstadt-Lehel,48.13796,11.5902,Entire home/apt,135,30,0,,,1,329
28572158,Ruhiges Appartement im Münchner Osten nahe der S8,19376080,Andrea,,Bogenhausen,48.15968,11.65187,Entire home/apt,54,4,0,,,1,54
28572397,Luxus Schlafzimmer - Nur für Oktoberfest,21001777,Radoslav,,Feldmoching-Hasenbergl,48.19674,11.55422,Private room,72,2,5,2019-09-29,0.20,2,89
28575333,Private Room `Oktoberfest´,31410913,Frank Yoshi,,Milbertshofen-Am Hart,48.2031,11.57575,Private room,70,1,5,2019-10-06,0.37,2,174
28575688,Erdgeschoss inkl. Terrasse und zentral in München,215664075,D,,Au-Haidhausen,48.12566,11.59652,Private room,250,1,1,2019-04-09,0.05,1,0
28577715,Bright and cozy room in Munich Center,10601448,Jenny,,Schwabing-West,48.15901,11.57363,Private room,108,1,5,2019-10-31,0.20,1,0
28579006,Nettes Zimmer / Nice room,94673752,Gisela,,Hadern,48.11731,11.5012,Private room,100,2,2,2019-10-07,0.15,1,178
28581386,Nice  2 bedroom apartment next to Oktoberfest,2553614,Kruno + Jacki,,Ludwigsvorstadt-Isarvorstadt,48.12476,11.55586,Entire home/apt,150,2,2,2018-10-24,0.08,1,365
28583302,"Luxurious design flat 147 sqm, bright and quiet",29594117,Anaïs,,Pasing-Obermenzing,48.17113,11.47736,Entire home/apt,290,3,0,,,1,321
28585025,Cosy and quiet room near tube,187519223,Carmen,,Milbertshofen-Am Hart,48.2063,11.58442,Private room,55,1,87,2020-03-13,3.42,1,44
28591015,Beautiful appartment for Octoberfest,16809263,Jasper,,Untergiesing-Harlaching,48.09649,11.57701,Private room,120,1,1,2018-09-19,0.04,1,365
28592049,Übernachtungsmöglichkeit für 1-2 Personen,215795127,Karim,,Schwanthalerhöhe,48.13814,11.54133,Private room,29,15,2,2018-12-17,0.08,1,23
28595439,"Cozy room near ""Rosenheimer Platz""",9785263,Anna-Lena,,Au-Haidhausen,48.12591,11.5877,Private room,65,2,3,2019-06-07,0.13,1,365
28597024,Mitten in der Stadt aber wohnen wie am Land,12381747,Mona,,Untergiesing-Harlaching,48.11046,11.57375,Private room,55,4,13,2020-08-29,0.52,1,364
28598153,Zentrales Zimmer in moderner 2er-WG,123391441,Tosca,,Sendling-Westpark,48.10928,11.53564,Private room,45,2,10,2019-11-14,0.40,1,362
28601076,Cosy room in central Munich,32975260,Katharina,,Schwabing-West,48.15812,11.56594,Private room,101,1,2,2019-03-15,0.08,1,89
28605073,Cosy Appartment near central station,212825855,Sebastian,,Maxvorstadt,48.15079,11.555,Entire home/apt,400,3,1,2018-09-28,0.04,1,358
28606194,MUC East Side,195998727,Thomas,,Ramersdorf-Perlach,48.09849,11.66006,Private room,100,1,7,2019-04-13,0.27,1,365
28607395,"Munich-Schwanthalerhöhe - ""Jump to the Wies'n""",23485123,Ralph,,Schwanthalerhöhe,48.13582,11.54202,Private room,50,2,14,2019-10-30,0.55,1,179
28607626,"Gemütliches, kleines Zimmer in Schwabinger Altbau.",60758756,Ellen,,Schwabing-West,48.16571,11.57492,Private room,55,1,19,2019-10-29,0.75,1,0
28607948,Big studio room with great view,36346394,Martin,,Neuhausen-Nymphenburg,48.14981,11.54392,Private room,152,1,1,2019-10-06,0.08,1,365
28608299,Oktoberfest - Two bedroom apartment with a balcony,108669265,Joschka,,Milbertshofen-Am Hart,48.18362,11.5739,Entire home/apt,400,2,4,2019-10-06,0.18,1,90
28620687,Gemütliches Apartment München Schwabing,7883278,Tobi,,Schwabing-Freimann,48.16661,11.5821,Private room,35,2,3,2019-11-21,0.14,2,82
28625008,Big Gallery Flat - only 18 minutes to Oktoberfest,112855025,Till,,Obergiesing,48.10365,11.59499,Entire home/apt,350,2,7,2019-10-08,0.35,1,270
28625809,Cozy Guest Room Very Close to the Underground,216007069,Mikkel,,Milbertshofen-Am Hart,48.18298,11.57242,Private room,67,1,26,2020-02-06,1.04,1,365
28626244,Wohnung in Maxvorstadt mit großen Balkon,53785656,Manuel,,Maxvorstadt,48.15166,11.56188,Entire home/apt,92,3,37,2020-10-13,1.51,1,38
28628133,28qm - Lovely private room - Inner City,62782400,Tufan,,Schwabing-West,48.16245,11.56356,Private room,27,6,6,2020-10-17,0.24,1,17
28630642,Calm and nice apartment in München,72287731,Ma,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.099,11.54002,Entire home/apt,200,1,8,2019-05-12,0.31,1,90
28630830,Oktoberfest Wohnung,216055989,Steven,,Sendling,48.12705,11.53856,Entire home/apt,99,4,1,2019-04-21,0.05,1,87
28631754,Nice and spacious room in the center of Munich,111583812,Felix,,Schwabing-West,48.16939,11.57789,Private room,38,1,0,,,1,298
28635211,Privatzimmer inkl. Frühstück,216086760,Maria & Alexander,,Schwabing-Freimann,48.17198,11.58779,Private room,60,1,16,2020-01-01,0.63,2,90
28635402,Zentrale Wohnung in München,148192432,Fabiula,,Ludwigsvorstadt-Isarvorstadt,48.12315,11.55357,Entire home/apt,55,2,6,2020-10-09,0.38,1,145
28635742,Schönes Arpartment 3 min Fußweg zum Oktoberfest!!,213932947,Sandra,,Ludwigsvorstadt-Isarvorstadt,48.12499,11.55378,Private room,290,1,2,2018-10-07,0.08,1,178
28635809,Cozy room close to central station / Oktoberfest,145029377,Simon,,Ludwigsvorstadt-Isarvorstadt,48.13724,11.56027,Private room,150,2,1,2019-10-06,0.08,2,363
28636518,Private room Munich-Daglfing close to fair ground,215925905,Nadia,,Bogenhausen,48.15208,11.63974,Private room,125,1,5,2019-05-16,0.26,1,298
28637052,Mi casa es su casa / 10 min to centrum by Train,165859552,Dan,,Berg am Laim,48.12483,11.61856,Entire home/apt,80,1,11,2020-02-15,0.43,1,90
28650618,Schön mit Wohlfühlambiente Zimmer in München,50631297,Andrea,,Feldmoching-Hasenbergl,48.19504,11.52449,Private room,67,2,11,2019-07-19,0.43,1,363
28651801,Modern Flat with Big Terrace,216192046,Leo,,Ramersdorf-Perlach,48.10922,11.60704,Entire home/apt,40,30,0,,,1,175
28656176,"Квартира, München",198114955,Александр,,Obergiesing,48.11268,11.58984,Private room,39,1,4,2018-10-17,0.16,3,178
28656582,"Квартира, München",198114955,Александр,,Obergiesing,48.1116,11.58922,Private room,39,1,3,2018-10-04,0.12,3,178
28656954,"*Big cozy room, 15 min to City-Center*",8346459,Manuel,,Neuhausen-Nymphenburg,48.1451,11.53541,Private room,35,7,8,2019-12-13,0.32,1,84
28657009,Luxury apartment in Munich near Oktoberfest,5465370,Hüseyin,,Laim,48.13762,11.52091,Entire home/apt,69,3,28,2020-02-06,1.11,2,267
28659989,Apartment im Münchner Szeneviertel Lehel,216244329,L,,Altstadt-Lehel,48.13639,11.58677,Entire home/apt,186,2,5,2019-10-02,0.20,1,88
28661182,Spaceous & cozy Appartment in downtown Munich,8645725,Inés,,Milbertshofen-Am Hart,48.18339,11.55114,Entire home/apt,180,1,1,2019-05-16,0.06,1,89
28661210,Große Wohnung+Garten/20minutes to the city,60646355,Hayriye,,Milbertshofen-Am Hart,48.18559,11.58361,Entire home/apt,200,1,6,2018-10-20,0.24,1,364
28661593,Quiet room in Munichs center - next to Oktoberfest,21292518,Vince,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.55674,Private room,75,2,0,,,1,89
28664976,"Gemütliches Zimmer, 15 min. zum Hauptbahnhof",216272158,Jessica,,Obergiesing,48.09865,11.58736,Private room,80,1,9,2019-10-02,0.37,2,178
28679382,Luxurious Room in the city center,35422849,Johann,,Schwabing-West,48.1566,11.57603,Private room,100,2,8,2019-10-06,0.32,2,147
28682627,Lovely Apartement close to Centre/Oktoberfest 7min,71498604,Murat,,Laim,48.13829,11.50459,Entire home/apt,200,1,7,2019-09-29,0.28,1,0
28688384,Zimmer in Schwabing - 10min zum Oktoberfest,216428868,Roman,,Schwabing-West,48.15873,11.56651,Private room,69,5,2,2018-10-12,0.08,1,0
28689432,LOFT U-/S-Bahn City in 20min,138959286,Robert,,Ramersdorf-Perlach,48.09449,11.6304,Entire home/apt,69,3,87,2020-10-15,3.45,1,162
28693667,Apartment in München!,67963776,Anci,,Neuhausen-Nymphenburg,48.15755,11.53558,Entire home/apt,89,1,34,2019-11-14,1.34,1,24
28694251,Private Oktoberfest Hostel 2,3301223,Ernst,,Sendling-Westpark,48.10567,11.50588,Shared room,21,1,16,2019-10-09,0.63,3,90
28703488,Schönes Privatzimmer in München,123469663,Thanh,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09796,11.50121,Private room,60,2,2,2019-10-06,0.11,1,89
28706079,München Wohnung,216540294,Dasha,,Moosach,48.17803,11.52767,Private room,100,1,2,2018-10-07,0.08,1,364
28708855,Cosy studio Apartment in best part of the city.,62293515,Tom,,Maxvorstadt,48.14928,11.57219,Entire home/apt,130,2,17,2020-01-18,0.67,1,364
28714145,Cozy Studio App in the City Center,197572955,Dominic,,Au-Haidhausen,48.12714,11.5956,Entire home/apt,150,1,9,2019-10-17,0.36,1,178
28716379,Zimmer in München/Milbertshofen,77434338,Kristin,,Milbertshofen-Am Hart,48.18288,11.56277,Private room,100,1,15,2019-10-09,0.59,1,146
28723068,Comfortable Room near City Center ( < 20 mins),40933717,Ahmed,,Sendling-Westpark,48.10929,11.5278,Private room,90,1,4,2019-09-29,0.16,2,365
28725774,In the heart of Moosach - 15min to Munich centre,216680234,Sebastian,,Moosach,48.17877,11.52195,Private room,109,1,10,2019-10-06,0.40,1,167
28727579,Munich room,3304375,Felix,,Maxvorstadt,48.1466,11.57623,Private room,250,1,1,2019-04-09,0.05,1,89
28730742,München Wohnmobil,216711402,Basilyos,,Berg am Laim,48.12882,11.61117,Entire home/apt,60,1,2,2018-09-30,0.08,1,365
28731374,Business-Apartment  near the trade fair center,47898610,英,,Tudering-Riem,48.13299,11.6975,Private room,50,1,0,,,3,215
28736303,Modern and quiet room close to station,214403053,Igor,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09381,11.47993,Private room,50,1,18,2020-10-17,0.71,2,90
28738041,Oktoberfest / Isar river apartment,3605832,Visit,,Sendling,48.11185,11.55052,Entire home/apt,95,2,16,2020-07-30,0.64,2,137
28746606,Messe München - BusinessAppartment im Boardinghaus,71539952,Salmaan,,Tudering-Riem,48.13448,11.69733,Entire home/apt,61,2,25,2020-09-07,1.28,1,179
28747972,Ein Zimmer mit Schlafmatratze oder Schlafsofa,43292285,Swetlana,,Moosach,48.18637,11.52543,Private room,45,1,0,,,3,89
28748198,Quiet big room in great area-sehr zentral,12173573,Juliane,,Neuhausen-Nymphenburg,48.16165,11.524,Private room,52,2,1,2018-10-07,0.04,1,89
28748213,Ganze Wohnung Schwabing -12 Min zum Oktoberfest,216731815,Astrid,,Schwabing-Freimann,48.17165,11.60186,Entire home/apt,80,1,3,2018-10-09,0.12,1,23
28752653,"Oktoberfest is calling!
5 min to the Oktoberfest!",95313577,Kristina,,Sendling-Westpark,48.11802,11.52788,Entire home/apt,300,2,5,2019-10-06,0.20,1,180
28752849,Munich Oktoberfest Room,36776348,Paula,,Allach-Untermenzing,48.17994,11.44325,Private room,80,5,0,,,1,87
28757287,Apartment München/Munich - Up to 3 people,127960669,Matthias,,Hadern,48.12782,11.48852,Entire home/apt,60,1,14,2020-02-15,0.55,1,364
28767433,10 minutes to Oktoberfest  direct U3,216993182,Alex,,Sendling,48.11362,11.54572,Private room,100,1,4,2019-04-12,0.16,1,364
28767993,APARTMENT - IN CITY! WITH A BIG GARDEN!,207497843,Annika,,Feldmoching-Hasenbergl,48.20319,11.56272,Entire home/apt,157,1,15,2020-07-26,0.59,1,55
28769955,Best location/University/Maxvorstadt/Center/Museum,44139476,Erica,,Maxvorstadt,48.15172,11.57782,Private room,90,1,12,2019-10-05,0.48,1,299
28773820,München -  Zimmer mit Blick ins Grüne,174904907,Ursula,,Allach-Untermenzing,48.1794,11.46306,Private room,40,2,12,2019-10-10,0.47,1,0
28775919,SUPER PRICE !!! Nice  ROOM in Munchen !!!!,217053350,Marius,,Bogenhausen,48.13872,11.61918,Private room,190,29,24,2019-09-17,0.94,1,89
28783923,"Brandnew Flat, 10 Mins City, 20 min to fair",151901360,Thomas,,Au-Haidhausen,48.13768,11.61634,Entire home/apt,150,1,0,,,1,180
28784399,NEU! Sonnige 65qm-Wohnung! Schnell im Zentrum ☼,217114915,Joachim,,Allach-Untermenzing,48.17815,11.47465,Entire home/apt,79,9,5,2020-01-31,0.20,1,23
28796200,"Helle, schöne Wohnung",7358535,Rebecca,,Maxvorstadt,48.15253,11.55504,Entire home/apt,180,3,0,,,1,88
28796818,Stylish City Apartment (15min to Oktoberfest),91163947,Jura,,Au-Haidhausen,48.13092,11.59027,Entire home/apt,120,2,27,2020-08-20,1.07,1,36
28797164,Nymphenburg  Palace Private Room,217194459,Luigi,,Neuhausen-Nymphenburg,48.15616,11.51094,Private room,104,1,2,2019-09-30,0.15,1,329
28805866,Cosy room close to city centre & ICM/Messe München,93361720,Anna,,Berg am Laim,48.12641,11.64044,Private room,69,1,3,2019-07-01,0.12,1,89
28809659,Beautiful family home rooftop near Oktoberfest,27845974,Sara,,Neuhausen-Nymphenburg,48.15266,11.54833,Entire home/apt,255,3,0,,,1,177
28819927,Luxury Design Apartment Balcony Fireplace Roof,120033694,Strahinja,,Untergiesing-Harlaching,48.10185,11.55988,Entire home/apt,460,1,1,2019-04-13,0.05,1,0
28822516,Flat with terrace in central location ~Oktoberfest,123607049,Stefan,,Bogenhausen,48.13986,11.61704,Private room,99,1,5,2019-10-04,0.20,1,89
28824347,Very bright apartment in The heart of Munich,140182919,Lena,,Neuhausen-Nymphenburg,48.14976,11.53515,Private room,70,1,14,2019-09-22,0.55,1,365
28824810,Apartment Nähe Gärtnerplatz,8777569,Nikbin,,Ludwigsvorstadt-Isarvorstadt,48.13096,11.57787,Shared room,68,3,1,2018-10-31,0.04,1,54
28833765,"Cozy, private room in the center of Munich!",10627987,Jozsef,,Ludwigsvorstadt-Isarvorstadt,48.13056,11.56546,Private room,130,1,23,2020-01-28,0.92,1,23
28835750,Schöne möbilierte 4 Zimmer Wohnung in Pasing,217440475,Ali,,Pasing-Obermenzing,48.14323,11.47719,Entire home/apt,220,2,2,2018-10-08,0.08,1,23
28849266,Bungalow for your own // Oktoberfest,3547932,Kati,,Milbertshofen-Am Hart,48.17735,11.56162,Entire home/apt,130,2,0,,,1,89
28849732,Cozy warm Friendship Octoberfestival,3171966,Anton,,Sendling,48.11282,11.54775,Private room,33,3,13,2019-10-03,0.51,1,90
28851986,Modern new Apartment in the city center -,217545397,Svenja,,Au-Haidhausen,48.12406,11.58674,Private room,175,1,0,,,1,58
28857424,Cozy apartment next to city centre and Oktoberfest,155605309,Javier,,Maxvorstadt,48.15026,11.54987,Entire home/apt,68,3,16,2020-09-13,0.63,1,73
28858927,Altschwabing,98445314,Baris,,Schwabing-Freimann,48.16198,11.58507,Private room,250,1,1,2019-09-29,0.08,1,365
28904466,"Flatsharing Munich Sendling, U 6, U 3, Bus 54, 134",1048972,Eva,,Sendling,48.11201,11.53891,Private room,45,1,0,,,1,359
28915707,Münchner Apartment,9447500,Anita,,Ludwigsvorstadt-Isarvorstadt,48.12792,11.57328,Entire home/apt,120,1,2,2019-07-13,0.08,1,23
28920488,New modern luminous apartment in the city center,3050490,Bruno,,Au-Haidhausen,48.12507,11.58628,Entire home/apt,110,3,26,2020-08-30,1.05,1,89
28926387,alle zuhause im Haus,210835670,Tom,,Laim,48.1346,11.48901,Private room,66,1,11,2019-04-15,0.44,1,88
28933950,"Nettes, Mini-Appartement im Zentrum",41917092,Brigitta&Markus,,Neuhausen-Nymphenburg,48.14683,11.5413,Entire home/apt,63,4,16,2019-10-01,0.64,1,331
28936103,Cosy room in Munich East close to Messe München,218112657,Anna,,Bogenhausen,48.14482,11.66477,Private room,29,7,9,2020-09-18,0.36,1,85
28937844,Sehr zentrales grosses 2 Zi Apartment in MUC-City,2619778,Tung,,Altstadt-Lehel,48.14183,11.58558,Entire home/apt,160,2,0,,,1,88
28953693,"Basement Studio, priv. Bath/Kitch, 2 min. to U2/S1",19758784,Julia,,Feldmoching-Hasenbergl,48.21318,11.53899,Private room,39,2,78,2020-09-29,3.23,1,103
28996077,Kleines Zimmer in Neuhausen (Altbauwohnung),6652428,Marie,,Neuhausen-Nymphenburg,48.15123,11.52956,Private room,110,1,6,2019-09-29,0.24,1,179
29002922,Schönes Zimmer perfekt für Messe & Oktoberfest,218595032,Andrea,,Bogenhausen,48.16929,11.64245,Private room,89,2,8,2019-10-09,0.37,1,268
29024138,Gemütliche vollausgestattete 1-Zimmer Wohnung(mtl),40289354,Alexander,,Tudering-Riem,48.1143,11.70997,Entire home/apt,35,70,0,,,1,113
29028634,Studio Appartment in the heart of Munich,217207027,Jan,,Schwanthalerhöhe,48.13791,11.5464,Entire home/apt,60,1,0,,,1,175
29042485,"Shared room,in downtown, close to main station,",31060785,Mr.Zh..,,Ludwigsvorstadt-Isarvorstadt,48.13714,11.56015,Shared room,395,1,21,2019-12-23,0.92,10,89
29049192,"10 min. to central station: 100 sqm, 2 bedrooms",8664341,Nino,,Neuhausen-Nymphenburg,48.15937,11.54248,Entire home/apt,199,180,1,2019-06-01,0.06,1,224
29057483,Zentral+ruhig gelegen Privatzimmer mit eigenem WC,218968183,Jasmin,,Pasing-Obermenzing,48.14924,11.46334,Private room,58,1,2,2019-10-06,0.15,1,23
29067213,Schöne Wohnung zu vermieten Zentral/ruhig/guteLage,74242472,Johnny,,Schwanthalerhöhe,48.12971,11.53918,Shared room,39,2,2,2020-02-14,0.20,1,365
29084534,Privatzimmer in München,20362882,Sabine,,Sendling,48.12642,11.54008,Private room,45,1,38,2020-03-08,1.68,1,180
29088519,"Munich: central, quiet, all new, balcony, stylish",212688643,Manuela,,Ludwigsvorstadt-Isarvorstadt,48.13026,11.56182,Entire home/apt,45,100,30,2020-09-04,1.24,1,106
29108536,HOBBYRAUM-2,49742641,Fikret Und Monika,,Tudering-Riem,48.13012,11.69206,Private room,92,2,6,2019-10-13,0.28,5,365
29108942,Perfekt-gemütliches 1 Room Apartment,110195448,Jan,,Laim,48.13562,11.48736,Entire home/apt,250,1,0,,,1,179
29113843,"Cosy, bright, quiet apartment in Solln",64751864,Ulrich,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08985,11.51552,Entire home/apt,102,3,27,2020-01-30,1.20,1,117
29116953,Atelier-Loft,6811776,Stefanie,,Neuhausen-Nymphenburg,48.15539,11.54134,Entire home/apt,80,2,11,2020-07-13,0.45,1,8
29140686,Cozy Private Room at the Olympiapark,69390029,Massimiliano,,Feldmoching-Hasenbergl,48.1934,11.54463,Private room,30,7,10,2020-10-03,0.44,1,82
29195506,Unterkunft im Münchner Osten,12003986,Heidemarie,,Tudering-Riem,48.11618,11.67981,Private room,50,2,29,2020-06-14,1.18,1,167
29207315,Munich Rezidenz,134014565,Philip,,Neuhausen-Nymphenburg,48.15268,11.50942,Entire home/apt,65,2,0,,,1,23
